Voltage(V),Current(A),Temperature(C),Previous SOC(%),SOC(%),InReq,wcount
7.1,1.4,80.06,5.83,5.83,1,8
7.35,1.77,80.2,5.83,5.83,1,8
7.19,1.02,80.2,5.83,5.83,1,8
7.14,1.28,80.06,5.83,5.83,1,8
6.5,1.3,80.06,5.83,5.83,1,8
7.35,0.11,80.2,5.83,5.83,1,8
7,4.23,80.06,5.83,5.83,1,8
7.15,1.35,80.35,5.83,5.83,1,8
7.33,1.06,80.06,5.83,5.83,1,8
7.33,5.14,80.06,5.83,5.83,1,8
6.76,1.53,79.91,5.83,5.83,1,8
7.35,0.11,80.06,5.83,5.4,1,8
7.18,1.06,80.06,5.4,5.4,1,8
7.31,0.14,80.2,5.4,5.4,1,8
7.35,0.12,80.06,5.4,5.4,1,8
7.35,4.38,80.06,5.4,5.4,1,8
6.97,0.12,80.06,5.4,5.4,1,8
7.22,0.88,80.2,5.4,5.4,1,8
7.34,0.13,79.91,5.4,5.4,1,8
7.1,1.37,80.06,5.4,5.4,1,8
7,0.1,80.2,5.4,5.4,1,8
7.34,0.1,80.06,5.4,5.4,1,8
7.35,4.71,79.91,5.4,5.4,1,8
7.11,1.42,80.35,5.4,5.4,1,8
7.2,0.97,79.91,5.4,5.4,1,8
7.31,0.1,80.06,5.4,5.26,1,8
7.34,0.1,80.06,5.26,5.26,1,8
7.33,0.1,79.91,5.26,5.26,1,8
7.12,1.34,79.91,5.26,5.26,1,8
7.33,1.9,80.2,5.26,5.26,1,8
7.35,5.49,79.91,5.26,5.26,1,8
7.34,0.12,80.2,5.26,5.26,1,8
6.97,1.47,79.91,5.26,5.26,1,8
7.33,0.08,80.06,5.26,5.26,1,8
7.32,0.12,79.91,5.26,5.26,1,8
7.15,2.38,79.91,5.26,5.26,1,8
7.11,1.77,80.06,5.26,5.26,1,8
7.1,4.6,79.91,5.26,5.26,1,8
7.17,1.16,80.35,5.26,5.12,1,8
7.33,0.1,79.77,5.12,5.12,1,8
7.1,1.41,79.91,5.12,5.12,1,8
6.94,1.41,79.91,5.12,5.12,1,8
6.59,1.31,80.06,5.12,5.12,1,8
7.05,1.08,80.06,5.12,5.12,1,8
6.53,0.18,80.2,5.12,5.12,1,8
7.32,0.3,80.06,5.12,5.12,1,8
7.11,1.03,79.91,5.12,5.12,1,8
7,1.37,79.91,5.12,5.12,1,8
7.12,3.93,79.91,5.12,5.12,1,8
7.18,1.09,79.91,5.12,4.98,1,8
7.33,0.11,80.2,4.98,4.98,1,8
7.1,6.24,79.91,4.98,4.98,1,8
7.09,1.41,80.35,4.98,4.98,1,8
7.34,2.46,80.35,4.98,4.98,1,8
7.34,0.1,80.06,4.98,4.98,1,8
7.33,0.12,80.2,4.98,4.98,1,8
7.2,1.34,80.2,4.98,4.98,1,8
7.34,0.12,79.91,4.98,4.98,1,8
7.1,1.3,80.06,4.98,4.98,1,8
6.96,1.28,80.2,4.98,4.98,1,8
7.34,1.09,80.35,4.98,4.98,1,8
7.14,1.19,79.91,4.98,4.98,1,8
7.33,0.14,80.35,4.98,4.83,1,8
7.09,1.4,80.2,4.83,4.83,1,8
7.33,0.1,80.35,4.83,4.83,1,8
7.3,0.41,80.2,4.83,4.83,1,8
7.1,4.56,80.2,4.83,4.83,1,8
6.98,1.41,80.2,4.83,4.83,1,8
7.33,0.1,80.35,4.83,4.83,1,8
6.56,1.38,80.2,4.83,4.83,1,8
7.33,0.14,80.35,4.83,4.83,1,8
7.04,1.48,80.2,4.83,4.83,1,8
7.07,0.86,80.2,4.83,4.83,1,8
7.32,0.12,80.49,4.83,4.83,1,8
7.33,0.11,80.06,4.83,4.83,1,8
7.33,0.1,80.2,4.83,4.83,1,8
7.28,0.16,80.2,4.83,3.27,1,8
7.2,0.91,80.06,3.27,3.27,1,8
7.09,1.42,80.2,3.27,3.27,1,8
7.09,4.07,80.2,3.27,3.27,1,8
7.2,0.27,80.06,3.27,3.27,1,8
7.33,5.02,80.2,3.27,3.27,1,8
7.11,1.37,80.2,3.27,3.27,1,8
7.33,0.1,80.2,3.27,3.27,1,8
7.3,0.16,80.2,3.27,3.27,1,8
7.33,0.14,80.06,3.27,3.27,1,8
7.12,1.4,80.06,3.27,3.27,1,8
7.09,6.76,79.77,3.27,3.27,1,8
6.98,1.82,79.91,3.27,1.99,1,8
6.91,0.14,79.77,1.99,1.99,1,8
7.12,0.86,80.2,1.99,1.99,1,8
7.12,1.08,79.91,1.99,1.99,1,8
7.3,0.12,80.06,1.99,1.99,1,8
7.11,5.22,80.35,1.99,1.99,1,8
7.01,1.42,80.06,1.99,1.99,1,8
7.07,1.39,79.91,1.99,1.99,1,8
7.09,1.86,80.06,1.99,1.99,1,8
7.28,0.5,80.35,1.99,1.99,1,8
7.31,0.1,80.2,1.99,1.99,1,8
7.11,0.47,79.91,1.99,1.99,1,8
7.18,1,80.2,1.99,1.99,1,8
6.64,1.22,80.2,1.99,1.85,1,8
7.19,0.14,80.06,1.85,1.85,1,8
7.33,4.3,80.06,1.85,1.85,1,8
7.1,1.22,80.2,1.85,1.85,1,8
7.31,0.16,80.06,1.85,1.85,1,8
7.13,0.1,80.2,1.85,1.85,1,8
7.14,1.23,79.91,1.85,1.85,1,8
7.31,0.09,79.91,1.85,1.85,1,8
7.32,0.12,79.91,1.85,1.85,1,8
7.08,3.62,80.2,1.85,1.85,1,8
7.32,0.28,80.2,1.85,1.85,1,8
6.46,1.41,80.06,1.85,1.85,1,8
7.31,0.12,80.06,1.85,1.85,1,8
7.32,0.41,80.35,1.85,1.71,1,8
7.06,1.1,80.2,1.71,1.71,1,8
6.91,0.1,80.2,1.71,1.71,1,8
7.16,0.12,80.06,1.71,1.71,1,8
7.08,1.37,79.91,1.71,1.71,1,8
7.08,1.26,80.2,1.71,1.71,1,8
7.31,0.1,80.35,1.71,1.71,1,8
7.12,1.31,80.35,1.71,1.71,1,8
6.75,0.12,80.06,1.71,1.71,1,8
7.09,1.32,80.2,1.71,1.71,1,8
7.29,4.31,80.2,1.71,1.71,1,8
7.13,1.53,80.06,1.71,1.71,1,8
